index  ,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
13023,1,Internet,RoundTrip,24,18,22,Tue,HYDMEL,Australia,1,0,0,8.83,0
13024,1,Internet,RoundTrip,9,36,7,Fri,HYDMEL,United Arab Emirates,0,0,0,8.83,0
13025,1,Internet,RoundTrip,94,19,12,Mon,HYDMEL,Australia,1,0,1,8.83,0
13026,1,Internet,RoundTrip,20,24,8,Thu,HYDMEL,Australia,1,0,0,8.83,0
13027,2,Mobile,RoundTrip,103,26,7,Fri,HYDMEL,Australia,1,0,1,8.83,0
13028,1,Internet,RoundTrip,53,35,15,Sat,HYDMEL,Australia,1,0,0,8.83,0
13029,1,Internet,RoundTrip,22,20,2,Sun,HYDMEL,Australia,1,0,1,8.83,0
13030,1,Internet,RoundTrip,12,63,12,Sat,HYDMEL,Australia,1,0,0,8.83,0
13031,3,Internet,RoundTrip,3,23,9,Mon,HYDMEL,Australia,1,1,1,8.83,1
13032,1,Internet,RoundTrip,86,59,5,Mon,HYDMEL,Australia,1,0,0,8.83,0
13033,2,Internet,RoundTrip,83,36,14,Sun,HYDMEL,Australia,1,1,1,8.83,0
13034,1,Internet,RoundTrip,127,37,14,Wed,HYDMEL,Australia,1,0,1,8.83,0
13035,1,Internet,RoundTrip,33,23,17,Fri,HYDMEL,Qatar,1,0,1,8.83,0
13036,1,Internet,RoundTrip,77,61,0,Wed,HYDMEL,Australia,0,0,0,8.83,0
13037,1,Internet,RoundTrip,5,28,14,Sat,HYDMEL,Australia,1,1,1,8.83,0
13038,1,Internet,RoundTrip,20,32,11,Wed,HYDMEL,Australia,1,0,1,8.83,0
13039,1,Internet,RoundTrip,33,21,11,Thu,HYDMEL,Australia,1,0,1,8.83,0
13040,1,Internet,RoundTrip,7,24,22,Fri,HYDMEL,Australia,1,0,0,8.83,0
13041,1,Internet,RoundTrip,109,56,7,Sun,HYDMEL,Australia,0,0,0,8.83,0
13042,1,Internet,RoundTrip,54,34,6,Sun,HYDMEL,Australia,1,0,1,8.83,0
13043,1,Internet,RoundTrip,69,73,14,Fri,HYDMEL,Australia,1,0,1,8.83,0
13044,1,Internet,RoundTrip,85,30,7,Sun,HYDMEL,India,0,1,1,8.83,0
13045,1,Internet,RoundTrip,29,23,9,Thu,HYDMEL,Australia,0,0,1,8.83,0
13046,2,Internet,RoundTrip,12,174,7,Tue,HYDMEL,Australia,1,0,1,8.83,0
13047,4,Internet,RoundTrip,101,40,12,Wed,HYDMEL,Australia,1,1,1,8.83,0
13048,1,Internet,RoundTrip,60,23,12,Fri,HYDMEL,Australia,1,0,1,8.83,0
13049,2,Internet,RoundTrip,184,41,7,Sun,HYDMEL,India,1,1,1,8.83,0
13050,1,Mobile,RoundTrip,18,90,3,Sun,HYDMEL,India,1,1,1,8.83,0
13051,2,Internet,RoundTrip,8,113,7,Thu,HYDMEL,India,1,0,0,8.83,0
13052,2,Internet,RoundTrip,5,35,13,Wed,HYDMEL,Australia,1,0,1,8.83,0
13053,4,Internet,RoundTrip,175,62,22,Fri,HYDMEL,Australia,0,0,1,8.83,0
13054,1,Internet,RoundTrip,190,27,7,Tue,HYDMEL,India,1,1,1,8.83,0
13055,1,Mobile,RoundTrip,29,26,9,Thu,HYDMEL,Australia,0,0,1,8.83,0
13056,2,Internet,RoundTrip,33,106,8,Sat,HYDMEL,India,1,0,0,8.83,0
13057,1,Internet,RoundTrip,40,36,13,Wed,HYDMEL,Australia,1,1,1,8.83,0
13058,1,Internet,RoundTrip,68,21,21,Sat,HYDMEL,Australia,1,0,0,8.83,0
13059,1,Internet,RoundTrip,40,51,9,Tue,HYDMEL,India,1,0,1,8.83,0
13060,1,Internet,RoundTrip,22,64,15,Mon,HYDMEL,Australia,1,0,1,8.83,0
13061,2,Internet,RoundTrip,217,196,6,Sat,HYDMEL,India,1,1,1,8.83,0
13062,1,Internet,RoundTrip,139,56,10,Fri,HYDMEL,Australia,1,0,1,8.83,0
13063,1,Internet,RoundTrip,120,21,12,Thu,HYDMEL,Australia,1,0,1,8.83,0
13064,2,Internet,RoundTrip,19,25,7,Sun,HYDMEL,Australia,1,1,1,8.83,0
13065,1,Mobile,RoundTrip,53,29,13,Sat,HYDMEL,Australia,1,1,1,8.83,0
13066,1,Internet,RoundTrip,6,21,3,Wed,HYDMEL,Australia,1,0,0,8.83,0
13067,1,Internet,RoundTrip,47,51,14,Mon,HYDMEL,Australia,1,0,1,8.83,0
13068,2,Internet,RoundTrip,36,39,10,Fri,HYDMEL,Australia,0,0,0,8.83,0
13069,1,Internet,RoundTrip,163,45,2,Tue,HYDMEL,Australia,0,0,0,8.83,0
13070,2,Internet,RoundTrip,318,18,11,Thu,HYDMEL,Australia,1,1,1,8.83,0
13071,6,Internet,RoundTrip,59,90,6,Thu,HYDMEL,Australia,1,1,1,8.83,0
13072,1,Internet,RoundTrip,36,24,4,Wed,HYDMEL,Australia,1,0,1,8.83,0
13073,4,Internet,RoundTrip,23,30,5,Tue,HYDMEL,Australia,1,0,0,8.83,0
13074,1,Internet,RoundTrip,55,38,5,Thu,HYDMEL,Australia,1,1,1,8.83,0
13075,1,Internet,RoundTrip,131,44,14,Wed,HYDMEL,Australia,1,0,0,8.83,0
13076,1,Internet,RoundTrip,6,78,13,Tue,HYDMEL,Australia,1,1,1,8.83,0
13077,1,Internet,RoundTrip,81,41,9,Mon,HYDMEL,Australia,1,0,1,8.83,0
13078,1,Internet,RoundTrip,27,30,0,Thu,HYDMEL,Australia,1,0,1,8.83,0
13079,1,Internet,RoundTrip,71,39,0,Wed,HYDMEL,Australia,1,0,1,8.83,0
13080,2,Internet,RoundTrip,323,101,1,Fri,HYDMEL,India,1,0,1,8.83,0
13081,4,Internet,RoundTrip,280,35,1,Mon,HYDMEL,Australia,1,0,1,8.83,0
13082,1,Internet,RoundTrip,115,21,13,Tue,HYDMEL,Australia,1,1,1,8.83,0
13083,1,Internet,RoundTrip,7,27,9,Sun,HYDMEL,New Zealand,1,0,1,8.83,0
13084,2,Internet,RoundTrip,39,28,3,Mon,HYDMEL,Australia,1,1,1,8.83,0
13085,1,Internet,RoundTrip,114,36,23,Wed,HYDMEL,Australia,1,0,1,8.83,0
13086,1,Internet,RoundTrip,8,21,3,Sun,HYDMEL,Australia,0,0,1,8.83,0
13087,1,Internet,RoundTrip,43,44,1,Wed,HYDMEL,United States,1,0,0,8.83,0
13088,5,Internet,RoundTrip,12,20,11,Thu,HYDMEL,Australia,1,1,1,8.83,0
13089,4,Internet,RoundTrip,10,93,0,Wed,HYDMEL,Australia,1,0,1,8.83,0
13090,1,Internet,RoundTrip,101,36,6,Tue,HYDMEL,Australia,1,1,1,8.83,0
13091,1,Internet,RoundTrip,190,52,10,Mon,HYDMEL,India,1,1,1,8.83,0
13092,1,Internet,RoundTrip,19,26,11,Mon,HYDMEL,Australia,1,0,0,8.83,0
13093,3,Internet,RoundTrip,115,21,12,Tue,HYDMEL,Australia,0,1,1,8.83,0
13094,1,Internet,RoundTrip,67,46,10,Mon,HYDMEL,Australia,1,1,1,8.83,0
13095,1,Internet,RoundTrip,26,18,0,Fri,HYDMEL,Australia,1,0,1,8.83,0
13096,1,Internet,RoundTrip,65,19,19,Thu,HYDMEL,India,1,1,1,8.83,0
13097,1,Internet,RoundTrip,24,72,3,Sun,HYDMEL,India,1,0,0,8.83,0
13098,3,Internet,RoundTrip,14,81,7,Tue,HYDMEL,India,1,0,1,8.83,0
13099,1,Internet,RoundTrip,167,45,1,Fri,HYDMEL,Australia,0,0,1,8.83,0
13100,2,Internet,RoundTrip,68,45,7,Sat,HYDMEL,Australia,1,1,0,8.83,0
13101,1,Internet,RoundTrip,91,25,4,Wed,HYDMEL,India,0,0,0,8.83,0
13102,2,Internet,RoundTrip,5,168,9,Thu,HYDMEL,Australia,1,1,1,8.83,0
13103,1,Internet,RoundTrip,28,47,10,Tue,HYDMEL,Australia,0,0,0,8.83,0
13104,1,Internet,RoundTrip,18,20,4,Thu,HYDMEL,India,1,1,1,8.83,1
13105,1,Internet,RoundTrip,64,38,3,Tue,HYDMEL,Australia,1,0,1,8.83,0
13106,2,Internet,RoundTrip,23,85,12,Wed,HYDMEL,Australia,1,1,1,8.83,0
13107,1,Internet,RoundTrip,99,29,8,Thu,HYDMEL,Australia,1,1,0,8.83,0
13108,2,Internet,RoundTrip,42,18,9,Thu,HYDMEL,India,1,1,0,8.83,1
13109,1,Internet,RoundTrip,57,22,5,Sat,HYDMEL,Australia,0,0,1,8.83,0
13110,1,Internet,RoundTrip,41,84,23,Sun,HYDOOL,Australia,1,1,1,8.83,0
13111,1,Internet,RoundTrip,37,28,2,Mon,HYDOOL,Australia,1,1,1,8.83,0
13112,1,Mobile,RoundTrip,70,103,9,Sun,HYDOOL,Malaysia,0,0,0,8.83,0
13113,1,Internet,RoundTrip,38,58,2,Fri,HYDOOL,Australia,1,0,0,8.83,0
13114,1,Internet,RoundTrip,3,21,3,Sat,HYDOOL,Australia,1,0,0,8.83,0
13115,2,Internet,RoundTrip,34,24,6,Sat,HYDOOL,Australia,1,1,1,8.83,0
13116,5,Internet,RoundTrip,51,27,12,Sat,HYDOOL,Australia,1,0,0,8.83,0
13117,1,Internet,RoundTrip,24,17,9,Fri,HYDOOL,Australia,1,1,1,8.83,0
13118,2,Internet,RoundTrip,27,89,12,Wed,HYDOOL,Australia,1,0,1,8.83,1
13119,1,Internet,RoundTrip,2,32,12,Tue,HYDOOL,Qatar,1,0,0,8.83,0
13120,2,Internet,RoundTrip,102,79,11,Thu,HYDOOL,Australia,1,0,0,8.83,0
13121,2,Internet,RoundTrip,18,50,0,Wed,HYDOOL,Australia,1,1,1,8.83,0
13122,1,Internet,RoundTrip,28,37,8,Thu,HYDOOL,Australia,1,1,0,8.83,0
13123,2,Internet,RoundTrip,30,91,2,Thu,HYDOOL,Australia,0,0,1,8.83,0
13124,1,Internet,RoundTrip,5,32,18,Thu,HYDOOL,India,1,1,1,8.83,0
13125,1,Internet,RoundTrip,7,36,17,Mon,HYDOOL,Australia,1,0,0,8.83,0
13126,1,Internet,RoundTrip,33,21,12,Thu,HYDOOL,Australia,1,0,1,8.83,0
13127,2,Internet,RoundTrip,22,19,6,Wed,HYDOOL,Australia,0,0,1,8.83,0
13128,1,Internet,RoundTrip,9,41,4,Mon,HYDOOL,Australia,1,0,1,8.83,0
13129,1,Internet,RoundTrip,147,21,3,Tue,HYDOOL,Australia,1,1,0,8.83,0
13130,1,Internet,RoundTrip,237,19,10,Wed,HYDOOL,India,0,0,0,8.83,1
13131,2,Internet,RoundTrip,10,355,5,Thu,HYDOOL,India,1,1,1,8.83,1
13132,1,Internet,RoundTrip,12,22,3,Sat,HYDOOL,Australia,1,0,0,8.83,0
13133,1,Internet,RoundTrip,22,59,9,Mon,HYDOOL,Australia,1,1,1,8.83,0
13134,1,Internet,RoundTrip,16,23,5,Wed,HYDOOL,Australia,1,1,1,8.83,0
13135,2,Internet,RoundTrip,118,36,17,Sun,HYDOOL,India,1,0,1,8.83,0
13136,2,Internet,RoundTrip,83,46,9,Mon,HYDOOL,Australia,1,1,0,8.83,0
13137,1,Internet,RoundTrip,74,27,2,Wed,HYDOOL,Australia,1,0,0,8.83,0
13138,1,Mobile,RoundTrip,49,25,18,Sat,HYDOOL,Oman,1,1,1,8.83,0
13139,1,Internet,RoundTrip,38,26,2,Thu,HYDOOL,Australia,1,1,1,8.83,0
13140,2,Internet,RoundTrip,3,360,23,Fri,HYDOOL,Australia,1,1,1,8.83,0
13141,2,Internet,RoundTrip,262,20,3,Tue,HYDOOL,Australia,0,1,1,8.83,0
13142,1,Internet,RoundTrip,11,21,2,Wed,HYDOOL,Australia,1,1,1,8.83,0
13143,1,Internet,RoundTrip,7,22,10,Sun,HYDPER,Australia,0,0,0,5.62,0
13144,1,Internet,RoundTrip,87,19,13,Sun,HYDPER,Australia,1,0,1,5.62,0
13145,1,Internet,RoundTrip,7,26,13,Sat,HYDPER,Australia,0,0,0,5.62,0
13146,1,Internet,RoundTrip,90,35,15,Thu,HYDPER,Australia,1,0,0,5.62,0
13147,1,Internet,RoundTrip,84,20,12,Tue,HYDPER,Australia,1,0,0,5.62,0
13148,2,Internet,RoundTrip,64,17,11,Wed,HYDPER,Australia,1,1,0,5.62,0
13149,1,Internet,RoundTrip,16,46,5,Thu,HYDPER,Australia,1,0,1,5.62,0
13150,1,Internet,RoundTrip,29,23,17,Mon,HYDPER,India,0,0,0,5.62,0
13151,2,Internet,RoundTrip,163,20,15,Tue,HYDPER,Australia,1,1,1,5.62,0
13152,5,Internet,RoundTrip,175,37,1,Wed,HYDPER,Australia,1,0,1,5.62,0
13153,1,Internet,RoundTrip,24,59,13,Tue,HYDPER,Australia,1,0,1,5.62,0
13154,3,Internet,RoundTrip,170,33,5,Wed,HYDPER,Australia,1,0,1,5.62,0
13155,2,Internet,RoundTrip,66,22,9,Wed,HYDPER,Australia,1,0,1,5.62,0
13156,3,Internet,RoundTrip,58,47,7,Thu,HYDPER,India,1,1,1,5.62,0
13157,1,Internet,RoundTrip,45,24,6,Sun,HYDPER,Australia,1,0,0,5.62,0
13158,2,Mobile,RoundTrip,43,39,10,Mon,HYDPER,Australia,1,1,1,5.62,0
13159,2,Internet,RoundTrip,13,64,12,Fri,HYDPER,Australia,1,0,1,5.62,1
13160,1,Internet,RoundTrip,14,28,15,Sat,HYDPER,Australia,1,0,0,5.62,0
13161,1,Internet,RoundTrip,122,26,8,Wed,HYDPER,Australia,1,0,0,5.62,0
13162,2,Internet,RoundTrip,91,26,7,Sun,HYDPER,Australia,1,0,1,5.62,0
13163,1,Internet,RoundTrip,40,35,13,Tue,HYDPER,Australia,1,0,0,5.62,0
13164,1,Internet,RoundTrip,7,49,14,Wed,HYDPER,Australia,1,0,0,5.62,0
13165,2,Internet,RoundTrip,39,30,3,Thu,HYDPER,Australia,1,1,0,5.62,1
13166,1,Internet,RoundTrip,103,22,8,Sun,HYDPER,Australia,0,0,1,5.62,0
13167,1,Internet,RoundTrip,135,19,9,Mon,HYDPER,Australia,1,1,1,5.62,0
13168,4,Internet,RoundTrip,80,44,12,Tue,HYDPER,Australia,1,0,0,5.62,0
13169,2,Internet,RoundTrip,57,22,16,Wed,HYDPER,Australia,1,0,1,5.62,0
13170,1,Internet,RoundTrip,21,19,2,Wed,HYDPER,Australia,0,0,0,5.62,0
13171,1,Internet,RoundTrip,25,27,4,Mon,HYDPER,Australia,1,1,1,5.62,0
13172,1,Internet,RoundTrip,23,34,22,Sun,HYDPER,Australia,1,0,0,5.62,0
13173,1,Internet,RoundTrip,48,25,10,Sat,HYDPER,Australia,1,0,1,5.62,0
13174,1,Internet,RoundTrip,22,17,11,Mon,HYDPER,Australia,1,0,1,5.62,0
13175,1,Internet,RoundTrip,10,35,14,Thu,HYDPER,Australia,1,0,1,5.62,0
13176,1,Internet,RoundTrip,93,37,11,Tue,HYDPER,Australia,1,1,1,5.62,0
13177,1,Internet,RoundTrip,5,20,11,Tue,HYDPER,Australia,1,0,1,5.62,0
13178,1,Internet,RoundTrip,2,168,9,Thu,HYDPER,Australia,1,0,1,5.62,0
13179,2,Internet,RoundTrip,37,32,15,Fri,HYDPER,India,1,1,1,5.62,0
13180,1,Internet,RoundTrip,25,22,12,Sun,HYDPER,India,1,1,1,5.62,1
13181,2,Internet,RoundTrip,138,21,10,Mon,HYDPER,Australia,1,1,1,5.62,0
13182,1,Internet,RoundTrip,140,72,14,Sun,HYDPER,Australia,1,0,0,5.62,0
13183,2,Internet,RoundTrip,224,55,5,Thu,HYDPER,India,0,1,0,5.62,0
13184,1,Internet,RoundTrip,54,22,18,Sun,HYDPER,Australia,1,0,0,5.62,0
13185,1,Internet,RoundTrip,139,38,1,Thu,HYDPER,Australia,0,0,0,5.62,0
13186,1,Internet,RoundTrip,44,17,12,Tue,HYDPER,Australia,1,0,0,5.62,0
13187,1,Internet,RoundTrip,38,87,8,Sun,HYDPER,Australia,1,0,0,5.62,0
13188,3,Internet,RoundTrip,24,62,12,Mon,HYDPER,Australia,1,1,1,5.62,0
13189,2,Internet,RoundTrip,15,34,11,Thu,HYDPER,Australia,1,0,0,5.62,0
13190,1,Internet,RoundTrip,6,362,12,Sun,HYDPER,Australia,1,1,1,5.62,0
13191,2,Internet,RoundTrip,323,47,4,Tue,HYDPER,India,1,0,0,5.62,0
13192,1,Mobile,RoundTrip,108,18,7,Wed,HYDPER,Australia,0,0,0,5.62,0
13193,4,Internet,RoundTrip,126,41,13,Mon,HYDPER,Australia,1,1,1,5.62,0
13194,1,Internet,RoundTrip,1,19,2,Tue,HYDPER,India,1,0,1,5.62,0
13195,1,Internet,RoundTrip,49,100,14,Mon,HYDPER,Australia,1,1,1,5.62,0
13196,1,Internet,RoundTrip,39,174,9,Tue,HYDPER,Australia,1,0,0,5.62,0
13197,4,Internet,RoundTrip,22,20,5,Sun,HYDPER,Australia,1,0,1,5.62,1
13198,1,Internet,RoundTrip,105,24,15,Wed,HYDPER,Australia,1,1,1,5.62,0
13199,2,Internet,RoundTrip,24,30,14,Mon,HYDPER,Australia,1,0,0,5.62,0
13200,1,Internet,RoundTrip,6,55,7,Thu,HYDPER,Australia,1,1,1,5.62,0
13201,5,Internet,RoundTrip,185,33,5,Sat,HYDPER,Australia,1,0,0,5.62,0
13202,2,Internet,RoundTrip,21,17,8,Wed,HYDPER,Australia,1,0,0,5.62,0
13203,1,Internet,RoundTrip,84,26,5,Sat,HYDPER,Australia,1,1,1,5.62,0
13204,3,Internet,RoundTrip,194,44,11,Tue,HYDPER,Australia,1,1,0,5.62,0
13205,1,Internet,RoundTrip,176,30,13,Wed,HYDPER,Australia,1,0,1,5.62,0
13206,1,Internet,RoundTrip,27,25,4,Wed,HYDPER,Australia,1,0,1,5.62,0
13207,1,Internet,RoundTrip,20,175,15,Sat,HYDPER,Australia,1,1,1,5.62,0
13208,5,Internet,RoundTrip,89,31,12,Thu,HYDPER,Australia,1,1,1,5.62,0
13209,1,Internet,RoundTrip,46,26,9,Wed,HYDPER,Australia,1,1,1,5.62,0
13210,1,Internet,RoundTrip,93,30,12,Tue,HYDPER,Australia,1,1,1,5.62,0
13211,1,Internet,RoundTrip,22,89,12,Wed,HYDPER,India,1,0,0,5.62,0
13212,2,Internet,RoundTrip,6,194,10,Fri,HYDPER,India,1,1,0,5.62,1
13213,1,Internet,RoundTrip,13,26,13,Sat,HYDPER,Australia,0,1,0,5.62,0
13214,1,Mobile,RoundTrip,76,35,4,Mon,HYDPER,Australia,1,1,0,5.62,0
13215,1,Internet,RoundTrip,20,532,11,Thu,HYDPER,India,1,0,1,5.62,0
13216,1,Internet,RoundTrip,19,18,9,Thu,HYDPER,Australia,1,0,1,5.62,0
13217,1,Internet,RoundTrip,10,30,11,Mon,HYDPER,Australia,1,0,0,5.62,0
13218,1,Internet,RoundTrip,53,29,0,Mon,HYDPER,Australia,1,0,1,5.62,0
13219,3,Internet,RoundTrip,15,21,13,Mon,HYDPER,Australia,0,0,0,5.62,0
13220,1,Internet,RoundTrip,35,39,15,Thu,HYDPER,Australia,1,0,1,5.62,0
13221,2,Mobile,RoundTrip,130,32,10,Mon,HYDPER,Australia,1,0,1,5.62,0
13222,1,Mobile,RoundTrip,32,23,9,Thu,HYDPER,Australia,1,0,1,5.62,0
13223,2,Mobile,RoundTrip,83,19,12,Fri,HYDPER,Australia,1,0,1,5.62,0
13224,1,Internet,RoundTrip,23,17,13,Fri,HYDPER,Australia,1,0,0,5.62,0
13225,3,Internet,RoundTrip,3,37,15,Tue,HYDPER,Australia,1,1,1,5.62,0
13226,3,Mobile,RoundTrip,21,31,7,Wed,HYDPER,Australia,1,0,0,5.62,0
13227,1,Internet,RoundTrip,0,175,5,Wed,HYDPER,Australia,1,0,1,5.62,0
13228,1,Internet,RoundTrip,0,24,4,Mon,HYDPER,Australia,0,1,1,5.62,0
13229,1,Mobile,RoundTrip,4,24,15,Mon,HYDPER,Australia,1,0,0,5.62,0
13230,2,Internet,RoundTrip,149,52,10,Sun,HYDPER,India,1,0,0,5.62,0
13231,1,Internet,RoundTrip,58,21,4,Mon,HYDPER,Australia,1,0,1,5.62,0
13232,2,Internet,RoundTrip,64,175,13,Mon,HYDPER,Australia,1,1,0,5.62,0
13233,3,Internet,RoundTrip,178,31,4,Sun,HYDPER,Australia,0,0,0,5.62,0
13234,1,Internet,RoundTrip,153,68,11,Sun,HYDPER,Australia,0,0,0,5.62,0
13235,1,Internet,RoundTrip,69,32,14,Sun,HYDPER,Australia,1,0,0,5.62,0
13236,2,Internet,RoundTrip,218,26,13,Sun,HYDPER,Australia,1,1,0,5.62,0
13237,1,Internet,RoundTrip,3,123,13,Mon,HYDPER,India,1,0,0,5.62,1
13238,1,Internet,RoundTrip,5,21,16,Thu,HYDPER,Australia,0,0,1,5.62,0
13239,1,Internet,RoundTrip,35,17,11,Thu,HYDPER,Australia,1,0,0,5.62,0
13240,3,Internet,RoundTrip,0,28,8,Tue,HYDPER,Australia,1,1,0,5.62,0
13241,1,Internet,RoundTrip,22,26,7,Sun,HYDPER,Australia,1,0,0,5.62,0
13242,2,Internet,RoundTrip,341,47,16,Thu,HYDPER,Australia,1,0,1,5.62,0
13243,2,Internet,RoundTrip,58,17,11,Tue,HYDPER,Australia,1,1,1,5.62,0
13244,1,Internet,RoundTrip,16,45,15,Mon,HYDPER,Australia,0,0,0,5.62,0
13245,1,Internet,RoundTrip,2,55,22,Sun,HYDPER,Australia,1,0,0,5.62,0
13246,1,Internet,RoundTrip,0,27,3,Wed,HYDPER,Australia,1,1,0,5.62,0
13247,1,Internet,RoundTrip,43,17,16,Fri,HYDPER,Australia,0,0,1,5.62,0
13248,1,Mobile,RoundTrip,18,23,12,Wed,HYDPER,India,1,1,1,5.62,0
13249,4,Internet,RoundTrip,120,30,2,Fri,HYDPER,Australia,1,0,0,5.62,0
13250,2,Internet,RoundTrip,240,54,10,Tue,HYDPER,Australia,1,0,0,5.62,0
13251,1,Internet,RoundTrip,24,19,12,Wed,HYDPER,Australia,1,0,0,5.62,0
13252,1,Mobile,RoundTrip,16,54,10,Wed,HYDPER,Australia,1,1,0,5.62,0
13253,3,Internet,RoundTrip,230,51,13,Wed,HYDPER,Australia,1,1,1,5.62,0
13254,2,Internet,RoundTrip,118,53,12,Wed,HYDPER,Australia,1,0,0,5.62,0
13255,1,Internet,RoundTrip,12,20,1,Fri,HYDPER,Australia,1,0,0,5.62,0
13256,2,Internet,RoundTrip,34,123,14,Wed,HYDPER,Australia,1,1,1,5.62,0
13257,1,Internet,RoundTrip,50,26,1,Sun,HYDPER,Australia,1,0,0,5.62,0
13258,1,Internet,RoundTrip,5,49,10,Tue,HYDPER,Australia,1,0,0,5.62,0
13259,1,Internet,RoundTrip,3,22,3,Tue,HYDPER,Australia,1,0,1,5.62,0
13260,1,Internet,RoundTrip,26,18,7,Tue,HYDPER,Philippines,1,1,1,5.62,0
13261,2,Internet,RoundTrip,3,89,3,Fri,HYDPER,Australia,1,1,1,5.62,0
13262,2,Mobile,RoundTrip,18,357,3,Tue,HYDPER,Australia,1,1,0,5.62,0
13263,1,Internet,RoundTrip,61,29,2,Tue,HYDPER,Australia,1,0,1,5.62,0
13264,1,Internet,RoundTrip,17,17,6,Mon,HYDPER,Australia,1,0,1,5.62,0
13265,1,Internet,RoundTrip,204,48,14,Tue,HYDPER,Australia,1,0,0,5.62,0
13266,4,Internet,RoundTrip,151,41,23,Tue,HYDSYD,Australia,1,1,1,8.58,0
13267,1,Mobile,RoundTrip,32,19,5,Sun,HYDSYD,Australia,1,1,1,8.58,0
13268,1,Internet,RoundTrip,23,21,9,Thu,HYDSYD,Australia,1,0,1,8.58,0
13269,1,Internet,RoundTrip,215,41,5,Sat,HYDSYD,India,1,1,0,8.58,0
13270,1,Internet,RoundTrip,10,26,20,Wed,HYDSYD,United Arab Emirates,1,1,1,8.58,1
13271,1,Internet,RoundTrip,10,39,12,Tue,HYDSYD,Australia,1,0,1,8.58,0
13272,1,Internet,RoundTrip,17,137,23,Tue,HYDSYD,Australia,0,0,0,8.58,0
13273,1,Internet,RoundTrip,83,21,9,Wed,HYDSYD,New Zealand,1,0,1,8.58,0
13274,2,Internet,RoundTrip,27,57,12,Mon,HYDSYD,Australia,1,1,1,8.58,1
13275,2,Internet,RoundTrip,53,75,7,Wed,HYDSYD,Australia,1,1,1,8.58,0
13276,1,Internet,RoundTrip,4,185,11,Sun,HYDSYD,Australia,1,1,1,8.58,0
13277,4,Internet,RoundTrip,124,27,11,Wed,HYDSYD,Australia,1,1,1,8.58,0
13278,2,Internet,RoundTrip,34,32,6,Fri,HYDSYD,India,1,0,1,8.58,0
13279,1,Internet,RoundTrip,11,175,6,Wed,HYDSYD,Australia,1,0,0,8.58,0
13280,2,Internet,RoundTrip,115,24,11,Tue,HYDSYD,Australia,1,1,1,8.58,0
13281,1,Internet,RoundTrip,72,41,14,Tue,HYDSYD,India,1,1,0,8.58,0
13282,3,Internet,RoundTrip,13,98,4,Wed,HYDSYD,Australia,1,1,1,8.58,0
13283,1,Internet,RoundTrip,16,35,2,Thu,HYDSYD,Australia,1,0,1,8.58,0
13284,1,Internet,RoundTrip,112,28,4,Sat,HYDSYD,India,1,1,1,8.58,0
13285,2,Internet,RoundTrip,50,167,9,Sat,HYDSYD,Australia,0,0,0,8.58,0
13286,1,Internet,RoundTrip,114,26,5,Fri,HYDSYD,Australia,1,1,1,8.58,0
13287,1,Internet,RoundTrip,74,26,10,Wed,HYDSYD,Australia,1,0,0,8.58,0
13288,3,Internet,RoundTrip,187,34,11,Mon,HYDSYD,Australia,1,1,1,8.58,0
13289,1,Internet,RoundTrip,20,17,14,Fri,HYDSYD,Australia,1,0,0,8.58,0
13290,3,Internet,RoundTrip,39,31,8,Mon,HYDSYD,Australia,1,1,1,8.58,0
13291,1,Internet,RoundTrip,13,29,12,Wed,HYDSYD,Australia,1,1,1,8.58,1
13292,5,Internet,RoundTrip,6,27,23,Thu,HYDSYD,Australia,1,0,1,8.58,0
13293,1,Mobile,RoundTrip,2,23,12,Sun,HYDSYD,India,1,1,1,8.58,0
13294,1,Internet,RoundTrip,21,30,0,Fri,HYDSYD,Australia,1,1,1,8.58,0
13295,1,Internet,RoundTrip,39,27,18,Sat,HYDSYD,Australia,1,1,1,8.58,0
13296,1,Internet,RoundTrip,4,25,15,Sun,HYDSYD,Australia,1,1,0,8.58,0
13297,1,Internet,RoundTrip,23,81,3,Tue,HYDSYD,Indonesia,1,1,1,8.58,0
13298,1,Internet,RoundTrip,25,26,11,Tue,HYDSYD,Australia,1,1,1,8.58,0
13299,2,Internet,RoundTrip,169,35,12,Thu,HYDSYD,Australia,1,1,1,8.58,0
13300,1,Internet,RoundTrip,18,24,8,Mon,HYDSYD,Australia,1,1,1,8.58,0
13301,1,Internet,RoundTrip,93,20,13,Thu,HYDSYD,Australia,0,1,1,8.58,0
13302,1,Internet,RoundTrip,104,31,1,Fri,HYDSYD,Australia,1,0,0,8.58,0
13303,2,Internet,RoundTrip,93,30,12,Wed,HYDSYD,Australia,1,0,0,8.58,0
13304,1,Internet,RoundTrip,47,17,23,Fri,HYDSYD,Australia,1,1,1,8.58,1
13305,3,Internet,RoundTrip,229,41,6,Mon,HYDSYD,Australia,1,0,1,8.58,0
13306,1,Internet,RoundTrip,22,80,6,Wed,HYDSYD,India,1,0,1,8.58,0
13307,2,Internet,RoundTrip,86,26,11,Sun,HYDSYD,Australia,1,1,1,8.58,0
13308,1,Mobile,RoundTrip,114,36,11,Wed,HYDSYD,Australia,1,1,1,8.58,0
13309,1,Internet,RoundTrip,73,18,4,Sat,HYDSYD,Australia,1,0,1,8.58,1
